;FECHA_CORTE;REGION;PROVINCIA;DISTRITO;UBIGEO;COD_UNIDAD_EJECUTORA;UNIDAD_EJECUTORA;AMBITO_INEI;CODIGO_IPRESS;IPRESS;VRAEM;NACIONAL_EXTRANJERO;PAIS_EXTRANJERO;DOCUMENTO_IDENTIDAD;EDAD;SEXO;REGIMEN_FINANCIAMIENTO;PLAN_DE_SEGURO;COBERTURA_FINANCIERA;TOTAL_AFILIADOS;
3602;30/04/2023;CALLAO;PROV. CONST. DEL CALLAO;VENTANILLA;70106;1685;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR;URBANA;6010;PUESTO DE SALUD DEFENSORES DE LIMA;NO;NACIONAL;;D.N.I.;8;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
3603;30/04/2023;ÁNCASH;SANTA;CÁCERES DEL PERÚ;21802;1684;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE;RURAL;5822;SAN PEDRO DE CARABAYLLO;NO;NACIONAL;;D.N.I.;5;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
3604;30/04/2023;PASCO;OXAPAMPA;PALCAZU;190304;891;REGION PASCO - SALUD UTES OXAPAMPA;RURAL;1143;PUERTO MAYRO;NO;NACIONAL;;D.N.I.;50;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
3605;30/04/2023;AREQUIPA;AREQUIPA;CERRO COLORADO;40104;1222;REGION AREQUIPA - SALUD RED PERIFERICA AREQUIPA;URBANA;1237;CENTRO DE SALUD MARITZA CAMPOS DIAZ - ZAMACOLA;NO;NACIONAL;;D.N.I.;50;FEMENINO;SEMICONTRIBUTIVO;SIS EMPRENDEDOR;PEAS + PC;1;
3606;30/04/2023;SAN MARTÍN;EL DORADO;SAN MARTÍN;220303;1684;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE;RURAL;5806;CENTRO DE SALUD VILLA DEL NORTE;NO;NACIONAL;;D.N.I.;24;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
3607;30/04/2023;UCAYALI;CORONEL PORTILLO;MANANTAY;250107;1660;GOB. REG. DE UCAYALI - RED DE SALUD N° 01 CORONEL PORTILLO;URBANA;5563;FRATERNIDAD;NO;NACIONAL;;NO CUENTA CON DOCUMENTO DE IDENTIDAD;1;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;86;
3608;30/04/2023;JUNÍN;TARMA;ACOBAMBA;120702;827;REGION JUNIN - SALUD TARMA;RURAL;522;PICOY;NO;NACIONAL;;D.N.I.;65;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;4;
3609;30/04/2023;PIURA;PIURA;PIURA;200101;899;REGION PIURA - SALUD ;URBANA;2085;ACLAS LOS ALGARROBOS;NO;NACIONAL;;D.N.I.;90;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;5;
3610;30/04/2023;PIURA;PIURA;LA ARENA;200109;899;REGION PIURA - SALUD ;URBANA;2129;E.S.  CHATITO;NO;NACIONAL;;D.N.I.;36;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;8;
3611;30/04/2023;CUSCO;CUSCO;SANTIAGO;80106;1348;GOB. REG. CUSCO - RED DE SERVICIOS DE SALUD CUSCO NORTE;URBANA;2308;ZARZUELA ALTA;NO;NACIONAL;;D.N.I.;33;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;24;
3612;30/04/2023;CUSCO;CALCA;CALCA;80401;1348;GOB. REG. CUSCO - RED DE SERVICIOS DE SALUD CUSCO NORTE;URBANA;10762;ACCHA ALTA - PAMPALLACTA;NO;NACIONAL;;D.N.I.;54;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;9;
3613;30/04/2023;AYACUCHO;SUCRE;QUEROBAMBA;50901;1045;REGION AYACUCHO - SALUD CENTRO AYACUCHO;URBANA;3808;CENTRO DE SALUD QUEROBAMBA;NO;NACIONAL;;D.N.I.;22;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;12;
3614;30/04/2023;AMAZONAS;UTCUBAMBA;BAGUA GRANDE;10701;1350;GOB. REG. AMAZONAS - SALUD UTCUBAMBA;RURAL;5125;HOSPITAL  SANTIAGO APOSTOL DE UTCUBAMBA;NO;NACIONAL;;D.N.I.;2;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;119;
3615;30/04/2023;UCAYALI;CORONEL PORTILLO;IPARIA;250103;1660;GOB. REG. DE UCAYALI - RED DE SALUD N° 01 CORONEL PORTILLO;RURAL;5486;IPARIA;NO;NACIONAL;;D.N.I.;30;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;19;
3616;30/04/2023;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;90101;1648;GOB. REG. HUANCAVELICA - RED DE SALUD HUANCAVELICA;URBANA;3859;SANTA ANA;NO;NACIONAL;;D.N.I.;39;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;117;
3617;30/04/2023;CAJAMARCA;CUTERVO;CUTERVO;60601;787;REGION CAJAMARCA - SALUD CUTERVO;RURAL;6857;NUEVO ORIENTE;NO;NACIONAL;;D.N.I.;56;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;13;
3618;30/04/2023;ÁNCASH;PALLASCA;CONCHUCOS;21503;1537;GOB. REG. DE ANCASH - RED DE SALUD PACIFICO NORTE;RURAL;1691;PUESTO DE SALUD CHALAN;NO;NACIONAL;;D.N.I.;20;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;9;
3619;30/04/2023;LIMA METROPOLITANA;LIMA;LURIN;150119;1685;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR;URBANA;6081;CENTRO DE SALUD NUEVO LURIN - KM. 40;NO;EXTRANJERO;VENEZUELA;CARNÉ DE EXTRANJERíA;23;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
3620;30/04/2023;CUSCO;QUISPICANCHI;CUSIPATA;81206;1322;REG. CUSCO - RED DE SERVICIOS DE SALUD CUSCO SUR;RURAL;6980;CHILLIHUANI;NO;NACIONAL;;D.N.I.;27;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;9;
3621;30/04/2023;LIMA PROVINCIAS;HUARAL;AUCALLAMA;150604;1292;REGION LIMA - HOSPITAL HUARAL Y SERVICIOS BASICOS DE SALUD;RURAL;5726;AUCALLAMA;NO;NACIONAL;;D.N.I.;17;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;27;
3622;30/04/2023;UCAYALI;PADRE ABAD;CURIMANA;250303;950;REGION UCAYALI - SALUD ;RURAL;5422;CURIMANA;NO;NACIONAL;;D.N.I.;36;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;37;
3623;30/04/2023;LIMA METROPOLITANA;LIMA;LIMA;150101;1683;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA CENTRO;URBANA;6187;CENTRO DE SALUD MIRONES BAJO;NO;NACIONAL;;D.N.I.;10;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;31;
3624;30/04/2023;LORETO;MAYNAS;LAS AMAZONAS;160105;870;REGION LORETO - SALUD LORETO ;RURAL;63;YANASHI;NO;NACIONAL;;D.N.I.;68;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;8;
3625;30/04/2023;HUANCAVELICA;TAYACAJA;DANIEL HERNÁNDEZ;90706;1645;GOB. REG. HUANCAVELICA - RED DE SALUD TAYACAJA;RURAL;4083;DANIEL HERNANDEZ;SI;NACIONAL;;D.N.I.;39;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;22;
3626;30/04/2023;LIMA METROPOLITANA;LIMA;LIMA;150101;1683;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA CENTRO;URBANA;6187;CENTRO DE SALUD MIRONES BAJO;NO;NACIONAL;;D.N.I.;73;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;11;
3627;30/04/2023;PUNO;EL COLLAO;ILAVE;210501;968;REGION PUNO - SALUD COLLAO;RURAL;3044;PACCO RISALAZO;NO;NACIONAL;;D.N.I.;72;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
3628;30/04/2023;AMAZONAS;UTCUBAMBA;CAJARURO;10702;1350;GOB. REG. AMAZONAS - SALUD UTCUBAMBA;RURAL;5105;EL RON;NO;NACIONAL;;D.N.I.;42;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;18;
3629;30/04/2023;CUSCO;CHUMBIVILCAS;VELILLE;80708;1666;GOB. REG. DPTO. DE CUSCO - SALUD CHUMBIVILCAS;RURAL;2409;VELILLE;NO;NACIONAL;;D.N.I.;17;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;43;
3630;30/04/2023;CAJAMARCA;SAN MARCOS;PEDRO GÁLVEZ;61001;785;REGION CAJAMARCA - SALUD CAJAMARCA;RURAL;4510;CHUCO;NO;NACIONAL;;D.N.I.;12;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;23;
3631;30/04/2023;PUNO;LAMPA;LAMPA;210701;1621;GOB. REG. DPTO. PUNO- SALUD LAMPA;RURAL;3131;HUAYTA TUPAC AMARU;NO;NACIONAL;;D.N.I.;24;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;29;
3632;30/04/2023;SAN MARTÍN;SAN MARTÍN;LA BANDA DE SHILCAYO;220909;930;REGION SAN MARTIN - SALUD ;URBANA;6359;BANDA SHILCAYO;NO;NACIONAL;;D.N.I.;41;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;123;
3633;30/04/2023;AREQUIPA;CAYLLOMA;YANQUE;40519;1222;REGION AREQUIPA - SALUD RED PERIFERICA AREQUIPA;URBANA;1428;PUESTO DE SALUD YANQUE;NO;NACIONAL;;D.N.I.;41;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;4;
3634;30/04/2023;AMAZONAS;CONDORCANQUI;RÍO SANTIAGO;10403;1664;GOB. REG. DPTO. DE AMAZONAS - SALUD CONDORCANQUI;RURAL;5189;ALTO YUTUPIS;NO;NACIONAL;;D.N.I.;11;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;7;
3635;30/04/2023;LIMA METROPOLITANA;LIMA;SAN JUAN DE LURIGANCHO;150132;1683;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA CENTRO;URBANA;5629;ENRIQUE MONTENEGRO;NO;NACIONAL;;D.N.I.;26;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;18;
3636;30/04/2023;AMAZONAS;CHACHAPOYAS;LA JALCA;10109;725;REGION AMAZONAS - SALUD;RURAL;4905;JALCA GRANDE;NO;NACIONAL;;D.N.I.;28;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;12;
3637;30/04/2023;AREQUIPA;AREQUIPA;SACHACA;40117;1222;REGION AREQUIPA - SALUD RED PERIFERICA AREQUIPA;URBANA;1283;PUESTO DE SALUD PAMPA DE CAMARONES;NO;NACIONAL;;D.N.I.;37;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;5;
3638;30/04/2023;LIMA METROPOLITANA;LIMA;SAN JUAN DE LURIGANCHO;150132;1683;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA CENTRO;URBANA;5621;HUASCAR II;NO;NACIONAL;;D.N.I.;24;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;31;
3639;30/04/2023;PASCO;DANIEL ALCIDES CARRIÓN;YANAHUANCA;190201;889;REGION PASCO - SALUD ;RURAL;1205;HUAYCHAUMARCA;NO;NACIONAL;;D.N.I.;42;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
3640;30/04/2023;SAN MARTÍN;MOYOBAMBA;JEPELACIO;220104;1058;REGION SAN MARTIN - SALUD ALTO MAYO;RURAL;6334;ALTO SAN MARTIN;NO;NACIONAL;;D.N.I.;19;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;20;
3641;30/04/2023;ICA;CHINCHA;PUEBLO NUEVO;110207;1014;REGION ICA - HOSPITAL SAN JOSE DE CHINCHA;URBANA;3435;EL SALVADOR;NO;NACIONAL;;D.N.I.;16;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;23;
3642;30/04/2023;CALLAO;PROV. CONST. DEL CALLAO;VENTANILLA;70106;1316;REGION CALLAO - DIRECCION DE SALUD I CALLAO;URBANA;6262;P.S. HIJOS DEL ALMIRANTE GRAU;NO;NACIONAL;;D.N.I.;47;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;16;
3643;30/04/2023;PUNO;AZÁNGARO;SAMAN;210210;917;REGION PUNO - SALUD SAN ROMAN;RURAL;3276;SAMAN;NO;NACIONAL;;D.N.I.;28;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;39;
3644;30/04/2023;HUÁNUCO;PACHITEA;PANAO;100801;1696;GOB. REG. DPTO. HUANUCO - RED DE SALUD PACHITEA-PANAO;RURAL;778;PANAO;NO;NACIONAL;;D.N.I.;21;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;38;
3645;30/04/2023;CALLAO;PROV. CONST. DEL CALLAO;CARMEN DE LA LEGUA REYNOSO;70103;1316;REGION CALLAO - DIRECCION DE SALUD I CALLAO;URBANA;6253;VILLA SR. DE LOS MILAGROS;NO;NACIONAL;;D.N.I.;65;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;14;
3646;30/04/2023;UCAYALI;CORONEL PORTILLO;MASISEA;250104;1660;GOB. REG. DE UCAYALI - RED DE SALUD N° 01 CORONEL PORTILLO;RURAL;10764;NUEVO PARAISO;NO;NACIONAL;;D.N.I.;12;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;15;
3647;30/04/2023;ÁNCASH;HUARAZ;INDEPENDENCIA;20105;740;REGION ANCASH - SALUD RECUAY CARHUAZ;URBANA;1568;CENTRO DE SALUD PALMIRA;NO;NACIONAL;;NO CUENTA CON DOCUMENTO DE IDENTIDAD;0;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;26;
3648;30/04/2023;JUNÍN;HUANCAYO;EL TAMBO;120114;1224;REGION JUNIN - RED DE SALUD DEL VALLE DEL MANTARO;URBANA;707;SAN MARTIN;NO;NACIONAL;;D.N.I.;28;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;11;
3649;30/04/2023;SAN MARTÍN;MOYOBAMBA;JEPELACIO;220104;1058;REGION SAN MARTIN - SALUD ALTO MAYO;RURAL;6346;RAMIREZ;NO;NACIONAL;;D.N.I.;11;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;12;
3650;30/04/2023;LIMA METROPOLITANA;LIMA;SAN JUAN DE LURIGANCHO;150132;1684;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE;URBANA;5816;CENTRO MATERNO INFANTIL DR. ENRIQUE MARTIN ALTUNA;NO;NACIONAL;;D.N.I.;21;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
3651;30/04/2023;LORETO;MAYNAS;FERNANDO LORES;160103;870;REGION LORETO - SALUD LORETO ;RURAL;37;TAMSHIYACU;NO;NACIONAL;;D.N.I.;61;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;18;
3652;30/04/2023;ICA;PISCO;PARACAS;110505;1195;REGION ICA - HOSPITAL SAN JUAN DE DIOS PISCO;URBANA;3491;SANTA CRUZ;NO;NACIONAL;;D.N.I.;53;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;6;
3653;30/04/2023;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;170101;879;REGION MADRE DE DIOS - SALUD ;URBANA;2699;PUERTO PARDO;NO;NACIONAL;;D.N.I.;61;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;7;
3654;30/04/2023;PASCO;OXAPAMPA;CONSTITUCIÓN;190308;891;REGION PASCO - SALUD UTES OXAPAMPA;RURAL;1118;CENTRO DE SALUD CIUDAD CONSTITUCIÓN;NO;NACIONAL;;D.N.I.;63;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;18;
3655;30/04/2023;LIMA PROVINCIAS;CAÑETE;ASIA;150502;1291;REGION LIMA - SERV. BASICOS DE SALUD CHILCA-MALA;URBANA;6056;ROSARIO DE ASIA;NO;NACIONAL;;D.N.I.;30;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;17;
3656;30/04/2023;AMAZONAS;BAGUA;ARAMANGO;10202;955;REGION AMAZONAS - SALUD BAGUA;RURAL;7228;NAJEM;NO;NACIONAL;;D.N.I.;29;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;8;
3657;30/04/2023;SAN MARTÍN;MARISCAL CÁCERES;CAMPANILLA;220602;1059;REGION SAN MARTIN - SALUD HUALLAGA CENTRAL;RURAL;6576;BALZAYACU;NO;NACIONAL;;D.N.I.;0;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;15;
3658;30/04/2023;LA LIBERTAD;PATAZ;HUANCASPATA;130804;1738;GOB. REG. DE LA LIBERTAD - SALUD PATAZ;RURAL;5380;HUANCASPATA;NO;NACIONAL;;D.N.I.;50;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;16;
3659;30/04/2023;LA LIBERTAD;TRUJILLO;TRUJILLO;130101;854;REGION LA LIBERTAD - SALUD TRUJILLO ESTE;URBANA;5208;CLUB DE LEONES;NO;NACIONAL;;D.N.I.;22;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;22;
3660;30/04/2023;ÁNCASH;POMABAMBA;HUAYLLAN;21602;745;REGION ANCASH - SALUD POMABAMBA;RURAL;1772;PUESTO DE SALUD HUAYLLAN;NO;NACIONAL;;D.N.I.;25;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;14;
3661;30/04/2023;AMAZONAS;RODRÍGUEZ DE MENDOZA;SAN NICOLÁS;10601;725;REGION AMAZONAS - SALUD;URBANA;4950;MARIA AUXILIADORA;NO;NACIONAL;;D.N.I.;50;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;12;
3662;30/04/2023;LORETO;DATEM DEL MARAÑÓN;MANSERICHE;160703;1391;GOB. REG. LORETO - RED DE SALUD DATEM DEL MARAÑON;RURAL;246;C.S. I-3 SARAMIRIZA;NO;NACIONAL;;D.N.I.;23;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;31;
3663;30/04/2023;LAMBAYEQUE;CHICLAYO;SAÑA;140115;860;REGION LAMBAYEQUE - SALUD ;URBANA;4369;VIRGEN DE LAS MERCEDES LA OTRA BANDA;NO;NACIONAL;;D.N.I.;53;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;3;
3664;30/04/2023;LIMA PROVINCIAS;HUAURA;AMBAR;150802;1286;REGION LIMA - HOSP. HUACHO-HUAURA- OYON Y SERV. BASICOS DE SALUD;RURAL;5681;AYNACA;NO;NACIONAL;;D.N.I.;83;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;3;
3665;30/04/2023;CAJAMARCA;CUTERVO;CHOROS;60603;787;REGION CAJAMARCA - SALUD CUTERVO;RURAL;4973;EL ROLLO;NO;NACIONAL;;D.N.I.;38;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;2;
3666;30/04/2023;HUÁNUCO;HUÁNUCO;SAN FRANCISCO DE CAYRAN;100107;1247;REGION HUANUCO - RED DE SALUD HUANUCO;RURAL;759;CAYRAN;NO;NACIONAL;;D.N.I.;35;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;11;
3667;30/04/2023;AMAZONAS;CHACHAPOYAS;QUINJALCA;10117;725;REGION AMAZONAS - SALUD;RURAL;4872;QUINJALCA;NO;NACIONAL;;D.N.I.;59;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;3;
3668;30/04/2023;CAJAMARCA;CHOTA;PION;60414;786;REGION CAJAMARCA - SALUD CHOTA;RURAL;4692;P.S. PION;NO;NACIONAL;;D.N.I.;12;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;6;
3669;30/04/2023;LA LIBERTAD;ASCOPE;CASA GRANDE;130208;1618;GOB. REG. DE LA LIBERTAD - SALUD ASCOPE;URBANA;5274;MOCAN;NO;NACIONAL;;D.N.I.;14;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;18;
3670;30/04/2023;ICA;PALPA;PALPA;110401;1457;GOB. REG. ICA - HOSPITAL DE APOYO DE PALPA;URBANA;3458;DE APOYO DE PALPA;NO;NACIONAL;;D.N.I.;54;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;21;
3671;30/04/2023;JUNÍN;SATIPO;MAZAMARI;120604;829;REGION JUNIN - SALUD SATIPO;RURAL;436;PUEBLO LIBRE DE PAURIALI;SI;NACIONAL;;D.N.I.;0;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;16;
3672;30/04/2023;LIMA METROPOLITANA;LIMA;VILLA EL SALVADOR;150142;1685;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR;URBANA;6127;PUESTO DE SALUD PACHACAMAC;NO;NACIONAL;;D.N.I.;38;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;25;
3673;30/04/2023;LIMA PROVINCIAS;BARRANCA;SUPE PUERTO;150205;1289;REGION LIMA - HOSP. BARRANCA - CAJATAMBO Y SERV. BASICOS DE SALUD;URBANA;5723;PUERTO SUPE;NO;NACIONAL;;D.N.I.;42;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;30;
3674;30/04/2023;LORETO;REQUENA;MAQUIA;160505;870;REGION LORETO - SALUD LORETO ;RURAL;140;PIURI ISLA;NO;NACIONAL;;D.N.I.;71;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;5;
3675;30/04/2023;SAN MARTÍN;BELLAVISTA;BAJO BIAVO;220203;1059;REGION SAN MARTIN - SALUD HUALLAGA CENTRAL;RURAL;6520;NUEVO TARAPOTO;NO;NACIONAL;;D.N.I.;43;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;34;
3676;30/04/2023;LORETO;MAYNAS;PUNCHANA;160108;1316;REGION CALLAO - DIRECCION DE SALUD I CALLAO;URBANA;6246;P.S.EL ALAMO;NO;NACIONAL;;D.N.I.;36;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
3677;30/04/2023;LA LIBERTAD;PATAZ;PIAS;130810;1738;GOB. REG. DE LA LIBERTAD - SALUD PATAZ;RURAL;5390;PIAS;NO;NACIONAL;;D.N.I.;29;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;2;
3678;30/04/2023;SAN MARTÍN;MOYOBAMBA;JEPELACIO;220104;1058;REGION SAN MARTIN - SALUD ALTO MAYO;RURAL;6340;NUEVO SAN MIGUEL;NO;NACIONAL;;D.N.I.;63;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;4;
3679;30/04/2023;PIURA;SECHURA;SECHURA;200801;899;REGION PIURA - SALUD ;URBANA;2146;E.S. I-1 CONSTANTE;NO;NACIONAL;;D.N.I.;57;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;13;
3680;30/04/2023;CAJAMARCA;CUTERVO;SAN ANDRÉS DE CUTERVO;60608;787;REGION CAJAMARCA - SALUD CUTERVO;RURAL;5034;SAN ANDRES;NO;NACIONAL;;D.N.I.;33;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;13;
3681;30/04/2023;HUANCAVELICA;CHURCAMPA;CHURCAMPA;90501;1300;REGION HUANCAVELICA - GERENCIA SUB REGIONAL CHURCAMPA;RURAL;3976;CHURCAMPA;NO;NACIONAL;;D.N.I.;69;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;4;
3682;30/04/2023;AREQUIPA;CAMANÁ;SAMUEL PASTOR;40208;768;REGION AREQUIPA - SALUD CAMANA;RURAL;7723;PUESTO DE SALUD SOLIDARIDAD;NO;NACIONAL;;D.N.I.;28;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;9;
3683;30/04/2023;AMAZONAS;LUYA;SANTO TOMAS;10521;725;REGION AMAZONAS - SALUD;RURAL;25129;EL PUENTE;NO;NACIONAL;;D.N.I.;56;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;2;
3684;30/04/2023;PIURA;PIURA;TAMBO GRANDE;200114;1058;REGION SAN MARTIN - SALUD ALTO MAYO;RURAL;6274;POSIC;NO;NACIONAL;;D.N.I.;21;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
3685;30/04/2023;SAN MARTÍN;MOYOBAMBA;JEPELACIO;220104;1058;REGION SAN MARTIN - SALUD ALTO MAYO;RURAL;6339;SHUCSHUYACU;NO;NACIONAL;;D.N.I.;7;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;5;
3686;30/04/2023;PIURA;MORROPÓN;CHULUCANAS;200401;1116;REGION PIURA - HOSPITAL DE APOYO I CHULUCANAS;URBANA;2161;E.S  II-1  HOSPITAL  CHULUCANAS;NO;NACIONAL;;D.N.I.;88;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;8;
3687;30/04/2023;CAJAMARCA;JAÉN;SAN FELIPE;60810;788;REGION CAJAMARCA - SALUD JAEN;RURAL;4255;PIQUIJACA;NO;NACIONAL;;D.N.I.;32;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;9;
3688;30/04/2023;ÁNCASH;HUARI;HUARI;21001;740;REGION ANCASH - SALUD RECUAY CARHUAZ;RURAL;1557;CENTRO DE SALUD NICRUPAMPA;NO;NACIONAL;;D.N.I.;4;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
3689;30/04/2023;JUNÍN;JUNÍN;CARHUAMAYO;120502;830;REGION JUNIN - SALUD JUNIN;URBANA;537;CARHUAMAYO;NO;NACIONAL;;D.N.I.;14;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;7;
3690;30/04/2023;PUNO;PUNO;SAN ANTONIO;210113;919;REGION PUNO - SALUD PUNO;RURAL;3269;JUNCAL;NO;NACIONAL;;D.N.I.;15;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;9;
3691;30/04/2023;JUNÍN;SATIPO;PANGOA;120606;829;REGION JUNIN - SALUD SATIPO;RURAL;507;BOCA MANTARO;SI;NACIONAL;;D.N.I.;44;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;2;
3692;30/04/2023;TUMBES;TUMBES;SAN JUAN DE LA VIRGEN;240106;940;REGION TUMBES - SALUD ;URBANA;23014;GERARDO GONZALES VILLEGAS;NO;NACIONAL;;D.N.I.;8;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
3693;30/04/2023;LAMBAYEQUE;LAMBAYEQUE;SALAS;140310;860;REGION LAMBAYEQUE - SALUD ;RURAL;4417;COLAYA;NO;NACIONAL;;D.N.I.;37;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;5;
